#,id,data_utworzenia,typ_wniosku,powod_operatora,opoznienie,nr_referencyjny,jezyk,kanal,partner,kod_kraju,stan_wniosku,typ_podrozy,zrodlo_polecenia,kwota_rekompensaty_oryginalna,kwota_rekompensaty,liczba_pasazerow,oplata_za_usluge_procent,oplata_za_usluge_prawnicza_procent,roznica_kwot_oryg_reko
844,2066870,2017-04-14 10:29:49.756190,opozniony,pogoda,> 3h,4EED5DE0,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
845,2066935,2017-04-14 11:06:18.816470,opozniony,pogoda,> 3h,D6DE4300,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
846,2062896,2017-03-28 07:26:33.089062,opozniony,pogoda,> 3h,84E10830,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
847,2064772,2017-04-05 12:28:36.821304,opozniony,pogoda,> 3h,ADA88403,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
848,2062916,2017-03-28 08:42:01.157148,opozniony,pogoda,> 3h,6D3BAB95,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
849,2066965,2017-04-14 11:29:47.259307,opozniony,pogoda,> 3h,0066BC6D,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
850,2156146,2018-02-01 15:09:40.634508,opozniony,pogoda,> 3h,D3747067,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
851,2067029,2017-04-14 12:38:09.660436,opozniony,pogoda,> 3h,D89A27E5,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
852,2069611,2017-04-28 08:55:39.831494,opozniony,pogoda,> 3h,BA977427,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
853,2072814,2017-05-12 11:48:33.851010,opozniony,pogoda,> 3h,FB61B1E4,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
854,2065206,2017-04-06 13:31:34.707469,opozniony,pogoda,> 3h,5B7749AE,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
855,2065230,2017-04-06 14:14:00.453603,opozniony,brak powodu,> 3h,4A0F84DD,en,bezposredni,,PL,wyplacony,,,750.00,250.00,3,25,25,500
856,2069620,2017-04-28 09:33:51.012280,opozniony,pogoda,> 3h,8C8939BA,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
857,2065288,2017-04-07 07:47:57.110614,opozniony,brak powodu,> 3h,FB469D7E,en,bezposredni,,PL,wyplacony,,,250.00,125.00,1,25,25,125
858,2069801,2017-04-28 16:10:17.124173,opozniony,pogoda,> 3h,F35C0840,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
859,2072831,2017-05-12 12:43:13.113946,opozniony,pogoda,> 3h,6BD0AED5,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
860,2065301,2017-04-07 11:58:58.792451,opozniony,pogoda,> 3h,BA026163,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
861,2069747,2017-04-28 12:03:59.081275,opozniony,pogoda,> 3h,5E1B4DE1,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
862,2067122,2017-04-18 11:38:19.966364,opozniony,pogoda,> 3h,CBCF18A0,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
863,2067133,2017-04-18 11:57:29.286946,opozniony,pogoda,> 3h,DA0E3D1E,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
864,2065313,2017-04-09 20:45:13.316063,opozniony,pogoda,> 3h,895620BC,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
865,2069917,2017-05-02 10:38:11.936536,opozniony,pogoda,> 3h,F767E3CD,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
866,2065324,2017-04-10 06:55:55.454156,opozniony,pogoda,> 3h,4A739F5C,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
867,2065332,2017-04-10 07:39:42.275413,opozniony,pogoda,> 3h,DF344EBC,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
868,2061967,2017-03-23 10:43:33.178039,opozniony,pogoda,> 3h,9DC94883,en,bezposredni,,PL,wyplacony,,,600.00,250.00,1,25,25,350
869,2065343,2017-04-10 08:52:42.857238,opozniony,pogoda,> 3h,7201B83C,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
870,2067204,2017-04-18 14:15:12.339234,opozniony,pogoda,> 3h,357FB414,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
871,2065423,2017-04-10 09:35:56.589089,opozniony,brak powodu,> 3h,AC67BF15,en,bezposredni,,PL,wyplacony,,,600.00,250.00,1,25,25,350
872,2065437,2017-04-10 10:26:56.615502,opozniony,pogoda,> 3h,F767E3CD,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
873,2156188,2018-02-02 06:48:03.175486,opozniony,pogoda,> 3h,4EC9F689,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
874,2157834,2018-02-07 18:57:21.953419,opozniony,pogoda,> 3h,E3B0967F,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
875,2072976,2017-05-15 08:13:10.096396,opozniony,pogoda,> 3h,8BBA82F0,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
876,2071359,2017-05-08 13:26:07.864714,opozniony,brak powodu,> 3h,88C65620,en,bezposredni,,PL,wyplacony,,,1200.00,600.00,2,25,25,600
877,2065663,2017-04-11 09:25:47.780944,opozniony,pogoda,> 3h,168B1558,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
878,2065648,2017-04-11 08:02:50.870475,opozniony,pogoda,> 3h,D63DC3F6,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
879,2070136,2017-05-04 10:53:07.021932,opozniony,pogoda,> 3h,3ED54585,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
880,2073015,2017-05-15 09:40:11.638861,opozniony,pogoda,> 3h,77699333,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
881,2067490,2017-04-20 07:56:23.279264,opozniony,pogoda,> 3h,CE67C19F,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
882,2067507,2017-04-20 09:56:43.194082,opozniony,pogoda,> 3h,D7C38E00,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
883,2065738,2017-04-11 11:40:05.909076,opozniony,pogoda,> 3h,242366AE,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
884,2065843,2017-04-11 13:13:17.893407,opozniony,pogoda,> 3h,7EE14A10,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
885,2075462,2017-05-26 08:01:21.088510,opozniony,pogoda,> 3h,37C67C05,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
886,2075526,2017-05-26 08:16:51.981448,opozniony,pogoda,> 3h,AEB0063C,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
887,2070528,2017-05-05 08:31:20.489022,opozniony,pogoda,> 3h,8C464B1D,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
888,2067985,2017-04-21 07:14:31.470502,opozniony,pogoda,> 3h,BD9998C6,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
889,2068079,2017-04-21 10:12:48.751869,opozniony,pogoda,> 3h,C98806F2,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
890,2070629,2017-05-05 10:53:43.710306,opozniony,pogoda,> 3h,7DFA01EE,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
891,2073179,2017-05-16 06:13:29.222966,opozniony,pogoda,> 3h,B75E1DB3,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
892,2073170,2017-05-16 06:02:20.986937,opozniony,pogoda,> 3h,BF04E6C0,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
893,2068093,2017-04-21 10:45:41.999082,opozniony,pogoda,> 3h,20B2D6C0,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
894,2068291,2017-04-24 11:01:03.693666,opozniony,pogoda,> 3h,AF124190,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
895,2068588,2017-04-25 09:16:58.599794,opozniony,brak powodu,> 3h,54A4751E,en,bezposredni,,PL,wyplacony,,,750.00,200.00,3,25,25,550
896,2068594,2017-04-25 09:58:04.652744,opozniony,pogoda,> 3h,6C1794F0,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
897,2073311,2017-05-17 05:43:13.037809,opozniony,pogoda,> 3h,F35C0840,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
898,2071125,2017-05-08 09:26:58.892901,opozniony,pogoda,> 3h,3675485E,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
899,2068721,2017-04-25 13:42:18.019024,opozniony,pogoda,> 3h,BA977427,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
900,2068813,2017-04-26 06:43:42.866832,opozniony,pogoda,> 3h,30F4BC24,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
901,2073336,2017-05-17 07:33:43.932162,opozniony,pogoda,> 3h,37FA1971,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
902,2073363,2017-05-17 08:28:42.557330,anulowany,brak powodu,> 4h,D86B1EC6,en,bezposredni,,PL,wyplacony,,,500.00,250.00,2,25,25,250
903,2075797,2017-05-29 07:34:46.859720,opozniony,pogoda,> 3h,4FCC55E7,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
904,2073345,2017-05-17 07:42:58.598438,opozniony,pogoda,> 3h,DA0E3D1E,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
905,2075805,2017-05-29 08:06:10.347153,opozniony,pogoda,> 3h,F966C4B9,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
906,2073531,2017-05-17 11:59:32.777478,opozniony,pogoda,> 3h,FEFC9532,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
907,2075815,2017-05-29 08:52:19.530043,opozniony,pogoda,> 3h,911670FD,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
908,2081823,2017-06-13 09:14:46.518409,opozniony,pogoda,> 3h,DF0227F0,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
909,2156463,2018-02-02 13:03:29.758080,opozniony,pogoda,> 3h,04A3498B,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
910,2158120,2018-02-08 12:09:30.431597,opozniony,pogoda,> 3h,63B8A4E8,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
911,2073545,2017-05-17 13:13:32.768602,anulowany,brak powodu,> 4h,DCC148D4,en,bezposredni,,PL,wyplacony,,,2000.00,1200.00,5,25,25,800
912,2075825,2017-05-29 10:02:36.477365,opozniony,pogoda,> 3h,9DD6D1A0,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
913,2073553,2017-05-17 13:18:29.190963,opozniony,pogoda,> 3h,D262C1BA,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
914,2158266,2018-02-08 13:26:49.018848,opozniony,pogoda,> 3h,790B1265,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
915,2158393,2018-02-08 15:41:42.256556,opozniony,pogoda,> 3h,F592F2B0,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
916,2071637,2017-05-09 07:34:54.690857,opozniony,pogoda,> 3h,7E944120,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
917,2073629,2017-05-18 06:42:10.022528,opozniony,pogoda,> 3h,F09A1578,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
918,2078511,2017-06-06 06:55:32.877123,opozniony,brak powodu,> 3h,7F5B5FEF,pl,bezposredni,,PL,wyplacony,,,600.00,400.00,1,25,25,200
919,2071842,2017-05-09 11:41:14.379381,opozniony,pogoda,> 3h,707B76F8,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
920,2073639,2017-05-18 07:16:21.737603,opozniony,pogoda,> 3h,CB285968,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
921,2071852,2017-05-09 11:56:06.772801,opozniony,pogoda,> 3h,6BD0AED5,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
922,2085496,2017-06-27 07:30:12.693485,opozniony,pogoda,> 3h,0864DBC9,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
923,2073652,2017-05-18 08:16:03.623835,opozniony,pogoda,> 3h,A189B5C1,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
924,2078573,2017-06-06 08:31:19.173405,opozniony,pogoda,> 3h,8A61EE9B,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
925,2078669,2017-06-06 08:53:14.947582,opozniony,brak powodu,> 3h,1F32AA4C,en,bezposredni,,PL,wyplacony,,,500.00,250.00,2,25,25,250
926,2075935,2017-05-30 06:23:29.976328,opozniony,pogoda,> 3h,6B73D3DA,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
927,2078658,2017-06-06 08:52:37.822348,opozniony,pogoda,> 3h,1A16ECEA,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
928,2075946,2017-05-30 07:28:55.995448,opozniony,pogoda,> 3h,9186E648,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
929,2072338,2017-05-11 09:04:44.849182,opozniony,pogoda,> 3h,406E5992,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
930,2072369,2017-05-11 09:17:07.697046,opozniony,pogoda,> 3h,A34D9AAC,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
931,2072297,2017-05-11 07:57:54.156066,opozniony,pogoda,> 3h,0BA59AA9,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
932,2073852,2017-05-19 06:11:05.445628,opozniony,pogoda,> 3h,AAC24AA4,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
933,2081911,2017-06-13 11:21:03.055566,opozniony,pogoda,> 3h,F39EC69F,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
934,2076038,2017-05-30 09:02:15.443640,opozniony,pogoda,> 3h,C3FE5942,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
935,2073866,2017-05-19 07:46:23.115492,opozniony,pogoda,> 3h,66AA3AC7,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
936,2073875,2017-05-19 08:14:55.389998,opozniony,pogoda,> 3h,6CEA46D6,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
937,2072566,2017-05-11 14:11:37.208194,opozniony,pogoda,> 3h,86A12153,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
938,2076075,2017-05-30 12:47:40.731714,opozniony,pogoda,> 3h,7DC54856,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
939,2081946,2017-06-13 12:43:24.267510,opozniony,pogoda,> 3h,2B93E07B,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
940,2078813,2017-06-06 10:03:33.765936,opozniony,pogoda,> 3h,89974184,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
941,2074074,2017-05-22 06:18:38.892185,opozniony,pogoda,> 3h,1F43F25B,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
942,2076164,2017-05-31 07:38:28.854028,opozniony,pogoda,> 3h,B81774FA,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
943,2074187,2017-05-22 07:55:05.556298,opozniony,pogoda,> 3h,159B226F,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
944,2079009,2017-06-06 12:04:37.108756,opozniony,pogoda,> 3h,FD2616C1,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
945,2076179,2017-05-31 08:55:51.277274,opozniony,pogoda,> 3h,874E9A25,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
946,2074265,2017-05-22 10:54:34.088162,opozniony,pogoda,> 3h,CB80D67E,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
947,2079042,2017-06-06 12:11:42.400069,opozniony,pogoda,> 3h,7452186C,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
948,2076200,2017-05-31 09:29:11.545152,opozniony,pogoda,> 3h,90CEDF82,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
949,2079249,2017-06-07 06:51:21.576217,opozniony,pogoda,> 3h,E2379E1F,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
950,2079217,2017-06-07 06:44:50.946950,opozniony,pogoda,> 3h,C6E60BDC,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
951,2076212,2017-05-31 10:16:39.671521,opozniony,pogoda,> 3h,6BD0AED5,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
952,2076292,2017-05-31 14:12:52.040743,opozniony,pogoda,> 3h,4BC98F88,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
953,2074292,2017-05-22 12:00:14.379062,opozniony,pogoda,> 3h,F538147C,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
954,2082186,2017-06-14 07:33:07.188240,opozniony,pogoda,> 3h,8CE90B9A,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
955,2079286,2017-06-07 07:16:15.846504,opozniony,pogoda,> 3h,5B6DCD94,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
956,2082300,2017-06-14 08:40:57.667921,opozniony,pogoda,> 3h,7DA77510,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
957,2074306,2017-05-22 12:28:49.579055,opozniony,pogoda,> 3h,45E702B4,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
958,2082203,2017-06-14 08:08:05.826849,opozniony,pogoda,> 3h,2207D524,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
959,2071353,2017-05-08 13:24:35.977387,opozniony,strajk,> 3h,14E1B600,en,bezposredni,,PL,wyplacony,,,600.00,300.00,1,25,25,300
960,2074500,2017-05-23 09:06:25.931721,opozniony,pogoda,> 3h,2F33B72B,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
961,2079352,2017-06-07 08:16:36.839886,opozniony,pogoda,> 3h,F477AB08,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
962,2074639,2017-05-23 11:25:08.011437,opozniony,pogoda,> 3h,F0FDD856,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
963,2076517,2017-06-01 10:13:02.971846,opozniony,pogoda,> 3h,7197FBEA,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
964,2076538,2017-06-01 10:38:11.709756,opozniony,pogoda,> 3h,51D19A16,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
965,2074692,2017-05-23 12:27:48.101225,opozniony,pogoda,> 3h,E6A71F05,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
966,2076509,2017-06-01 09:47:08.737991,opozniony,pogoda,> 3h,CA036355,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
967,2076548,2017-06-01 10:47:32.220325,opozniony,pogoda,> 3h,C6AA48BD,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
968,2076583,2017-06-01 10:57:30.963709,opozniony,pogoda,> 3h,F39EC69F,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
969,2076528,2017-06-01 10:25:12.016480,opozniony,pogoda,> 3h,06E8CE73,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
970,2076563,2017-06-01 10:53:00.653713,opozniony,pogoda,> 3h,49F25FE7,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
971,2085704,2017-06-27 12:43:16.366810,opozniony,pogoda,> 3h,B9BF9D3C,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
972,2074727,2017-05-23 12:47:45.347644,opozniony,pogoda,> 3h,911670FD,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
973,2082313,2017-06-14 08:56:38.636009,opozniony,pogoda,> 3h,8BBA82F0,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
974,2076593,2017-06-01 11:01:54.717371,opozniony,pogoda,> 3h,C819D2DA,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
975,2076614,2017-06-01 11:07:36.246013,opozniony,pogoda,> 3h,C0DF4128,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
976,2079762,2017-06-08 08:22:51.022281,opozniony,pogoda,> 3h,66A2A95A,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
977,2074794,2017-05-23 13:37:46.247070,opozniony,pogoda,> 3h,3160177F,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
978,2076820,2017-06-01 13:03:33.078412,opozniony,pogoda,> 3h,DF344EBC,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
979,2074832,2017-05-24 08:40:49.072895,opozniony,pogoda,> 3h,4DFA0735,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
980,2092473,2017-07-19 07:54:06.510044,opozniony,pogoda,> 3h,2A21021A,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
981,2082327,2017-06-14 09:28:01.188340,opozniony,pogoda,> 3h,19167469,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
982,2074848,2017-05-24 10:34:37.743580,opozniony,pogoda,> 3h,63B2946B,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
983,2082343,2017-06-14 10:08:43.468562,opozniony,pogoda,> 3h,B843CC46,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
984,2074857,2017-05-24 11:51:10.808385,opozniony,pogoda,> 3h,73804303,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
985,2074983,2017-05-25 06:20:16.925526,opozniony,pogoda,> 3h,441A3654,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
986,2075106,2017-05-25 10:56:27.315668,opozniony,pogoda,> 3h,D5274781,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
987,2077581,2017-06-02 12:51:20.710252,opozniony,pogoda,> 3h,B2A3FD6B,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
988,2077518,2017-06-02 11:30:04.121973,opozniony,pogoda,> 3h,B7726669,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
989,2077605,2017-06-02 13:43:05.465441,opozniony,pogoda,> 3h,C12F5875,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
990,2077590,2017-06-02 13:00:45.001533,opozniony,pogoda,> 3h,645FEA48,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
991,2080136,2017-06-08 13:00:47.597078,opozniony,pogoda,> 3h,F966C4B9,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
992,2085812,2017-06-28 08:06:25.695211,opozniony,pogoda,> 3h,77654AFC,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
993,2080281,2017-06-08 13:50:06.757806,opozniony,pogoda,> 3h,664D6E51,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
994,2080148,2017-06-08 13:09:42.860850,opozniony,pogoda,> 3h,622DDA1D,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
995,2080602,2017-06-09 05:20:18.137281,opozniony,pogoda,> 3h,EA9EB2F9,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
996,2080704,2017-06-09 07:06:11.404952,opozniony,pogoda,> 3h,2DC013D1,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
997,2080833,2017-06-09 10:07:13.593726,opozniony,pogoda,> 3h,09E82350,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
998,2082728,2017-06-16 08:23:32.933402,opozniony,pogoda,> 3h,A4253C41,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
999,2080901,2017-06-09 10:55:19.250068,opozniony,pogoda,> 3h,FDCD219B,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1000,2080871,2017-06-09 10:44:44.311434,opozniony,pogoda,> 3h,35FF8FB2,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1001,2082764,2017-06-16 09:08:48.317475,opozniony,pogoda,> 3h,CCBFE57A,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1002,2082894,2017-06-16 10:48:41.220422,opozniony,pogoda,> 3h,FDCD219B,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1003,2080955,2017-06-09 11:18:20.701829,opozniony,pogoda,> 3h,E409DC98,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1004,2089395,2017-07-10 09:48:49.446476,opozniony,pogoda,> 3h,406E5992,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1005,2081178,2017-06-12 07:48:55.211203,opozniony,pogoda,> 3h,6C4DAFC9,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1006,2083188,2017-06-19 09:01:04.948679,opozniony,pogoda,> 3h,F3531D3D,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1007,2081447,2017-06-12 13:03:38.316525,opozniony,pogoda,> 3h,B06A214A,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1008,2092587,2017-07-19 09:53:20.729137,opozniony,pogoda,> 3h,6BFED684,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1009,2081517,2017-06-12 13:55:15.674826,opozniony,pogoda,> 3h,7E5CC3D7,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1010,2089653,2017-07-10 12:15:52.876510,opozniony,pogoda,> 3h,AE6B3668,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1011,2083264,2017-06-19 11:13:35.252143,opozniony,pogoda,> 3h,35FF8FB2,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1012,2092608,2017-07-19 10:54:32.541336,opozniony,pogoda,> 3h,68AE2AA6,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
