#,id,data_utworzenia,typ_wniosku,powod_operatora,opoznienie,nr_referencyjny,jezyk,kanal,partner,kod_kraju,stan_wniosku,typ_podrozy,zrodlo_polecenia,kwota_rekompensaty_oryginalna,kwota_rekompensaty,liczba_pasazerow,oplata_za_usluge_procent,oplata_za_usluge_prawnicza_procent,roznica_rek,rek_per1pas
820,2151091,2018-01-19 08:52:01.164846,opozniony,pogoda,> 3h,C3FE5942,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
821,2151059,2018-01-19 08:46:49.987949,opozniony,pogoda,> 3h,857FB718,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
822,2154243,2018-01-29 08:13:38.863848,opozniony,pogoda,> 3h,CA806077,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
823,2055668,2017-02-22 10:08:17.465143,opozniony,pogoda,> 3h,331C8EE2,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
824,2151161,2018-01-19 09:48:05.610771,opozniony,pogoda,> 3h,E7500161,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
825,2145176,2018-01-05 12:40:45.400910,opozniony,pogoda,> 4h,7E527241,en,bezposredni,,ZZ,wyplacony,,,250.00,100.00,1,25,25,150,150
826,2145146,2018-01-05 09:56:12.204647,opozniony,pogoda,> 3h,A8FA3638,en,bezposredni,,ZZ,wyplacony,,,250.00,100.00,1,25,25,150,150
827,2148598,2018-01-15 15:31:34.847031,opozniony,pogoda,> 3h,0A1A2AA0,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
828,2145154,2018-01-05 09:57:59.268994,opozniony,pogoda,> 3h,D7F973BB,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
829,2151202,2018-01-19 10:29:50.702303,opozniony,pogoda,> 3h,7BD72446,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
830,2150600,2018-01-17 16:31:37.058315,anulowany,brak powodu,nie dotarlem na miejsce,F479FC2F,en,posredni,,DE,wyplacony,,,2400.00,1800.00,4,35,15,600,150
831,2148681,2018-01-16 07:58:54.061489,opozniony,pogoda,> 3h,0A9C5927,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
832,2145292,2018-01-05 14:25:08.321365,opozniony,pogoda,> 3h,B109A791,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
833,2055815,2017-02-22 12:36:41.814617,opozniony,pogoda,> 3h,B665DD9C,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
834,2066178,2017-04-12 09:38:44.218984,opozniony,pogoda,> 3h,82EAEDBF,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
835,2061010,2017-03-17 08:16:59.453979,opozniony,pogoda,> 3h,7452186C,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
836,2055980,2017-02-23 06:19:32.820373,opozniony,pogoda,> 3h,05ED4AF4,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
837,2145456,2018-01-08 13:20:08.291800,opozniony,pogoda,> 3h,DF344EBC,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
838,2055971,2017-02-23 05:59:03.391976,opozniony,pogoda,> 3h,ADA88403,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
839,2058284,2017-03-07 13:49:20.352396,opozniony,pogoda,> 3h,4C15F9B8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
840,2056022,2017-02-23 11:57:20.477043,opozniony,pogoda,> 3h,88BE3BAC,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
841,2154426,2018-01-29 10:04:45.263786,opozniony,pogoda,> 3h,F09A1578,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
842,2149400,2018-01-16 15:53:06.031848,opozniony,pogoda,> 3h,2DC013D1,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
843,2149285,2018-01-16 14:11:08.473404,opozniony,pogoda,> 3h,41B1EDA3,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
844,2056036,2017-02-23 12:23:54.952653,opozniony,pogoda,> 3h,4572A873,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
845,2149305,2018-01-16 14:30:44.480101,opozniony,brak powodu,> 3h,A724736A,en,bezposredni,,PL,wyplacony,,,600.00,300.00,1,25,25,300,300
846,2151692,2018-01-22 10:49:34.539345,opozniony,pogoda,> 3h,755DC799,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
847,2151649,2018-01-22 10:34:47.699978,opozniony,pogoda,> 3h,AE6B3668,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
848,2151731,2018-01-22 11:37:43.434515,opozniony,pogoda,> 3h,A7389376,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
849,2154608,2018-01-29 10:43:47.970718,opozniony,pogoda,> 3h,8F7FDCD2,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
850,2154573,2018-01-29 10:40:31.710464,opozniony,pogoda,> 3h,B17498B8,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
851,2156947,2018-02-05 15:24:46.343266,opozniony,pogoda,> 3h,4C7C56A7,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
852,2058501,2017-03-08 11:28:50.272764,opozniony,pogoda,> 3h,6DFA7964,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
853,2154780,2018-01-29 14:56:06.750954,opozniony,pogoda,> 3h,B04DDBD7,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
854,2157086,2018-02-06 10:09:15.953936,opozniony,pogoda,> 3h,E8F58A8F,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
855,2154817,2018-01-29 16:41:19.769286,opozniony,pogoda,> 3h,1A4C327D,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
856,2056707,2017-02-27 10:38:39.162559,opozniony,pogoda,> 3h,CA2F8738,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
857,2152141,2018-01-23 08:09:37.245408,opozniony,pogoda,> 3h,E83C22F6,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
858,2061324,2017-03-17 15:06:47.953270,opozniony,pogoda,> 3h,35E3FB96,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
859,2061302,2017-03-17 14:57:54.526303,opozniony,pogoda,> 3h,072E49BA,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
860,2157270,2018-02-06 12:17:20.377911,opozniony,pogoda,> 3h,EC0A2707,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
861,2059070,2017-03-10 08:38:28.131570,opozniony,pogoda,> 3h,3A594600,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
862,2056833,2017-02-28 07:41:41.122184,opozniony,pogoda,> 3h,1C8BD092,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
863,2152202,2018-01-23 08:22:45.779068,opozniony,pogoda,> 3h,7E3C1B9F,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
864,2061369,2017-03-20 07:24:48.330004,opozniony,pogoda,> 3h,0E8E4549,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
865,2056852,2017-02-28 10:01:58.646390,opozniony,pogoda,> 3h,F45D3BE3,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
866,2063620,2017-03-29 13:43:05.619666,przepelniony,brak powodu,nie dotarlem na miejsce,3834E608,en,bezposredni,,PL,wyplacony,,,250.00,150.00,1,25,25,100,100
867,2155288,2018-01-31 08:25:51.644509,opozniony,pogoda,> 3h,CE1F4D86,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
868,2059118,2017-03-10 10:38:02.047185,opozniony,pogoda,> 3h,333C4D4D,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
869,2061397,2017-03-20 08:53:39.138751,opozniony,pogoda,> 3h,20ABE66A,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
870,2057206,2017-03-01 12:05:36.370580,opozniony,pogoda,> 3h,F587F9A6,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
871,2152430,2018-01-23 10:43:33.828150,opozniony,pogoda,> 3h,1FD37D90,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
872,2152555,2018-01-23 12:42:25.541338,opozniony,pogoda,> 3h,B04DDBD7,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
873,2157307,2018-02-06 12:35:12.557252,opozniony,pogoda,> 3h,2EBAC941,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
874,2057281,2017-03-01 14:40:16.229939,opozniony,pogoda,> 3h,04A3498B,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
875,2063292,2017-03-28 14:21:40.980236,opozniony,pogoda,> 3h,79CA9826,en,bezposredni,,PL,wyplacony,,,500.00,250.00,2,25,25,250,125
876,2061406,2017-03-20 09:33:17.121240,opozniony,pogoda,> 3h,53A38A95,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
877,2059438,2017-03-13 10:03:20.361403,opozniony,pogoda,> 3h,353A12BF,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
878,2059360,2017-03-10 16:12:53.929823,opozniony,pogoda,> 3h,D604F939,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
879,2061418,2017-03-20 11:38:45.402959,opozniony,pogoda,> 3h,2DC013D1,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
880,2059420,2017-03-13 09:18:35.752711,opozniony,pogoda,> 3h,F63CF0C9,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
881,2059456,2017-03-13 10:28:36.742575,opozniony,pogoda,> 3h,50761EA4,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
882,2157349,2018-02-06 12:46:06.276916,opozniony,pogoda,> 3h,2E426427,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
883,2063747,2017-03-30 09:20:17.700591,opozniony,pogoda,> 3h,F922DAFA,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
884,2059523,2017-03-13 12:48:09.056271,opozniony,pogoda,> 3h,4FDE903A,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
885,2066433,2017-04-13 07:23:34.700168,opozniony,pogoda,> 3h,F1B16D35,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
886,2061543,2017-03-21 12:46:31.335884,opozniony,pogoda,> 3h,C00F2841,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
887,2063805,2017-03-30 10:06:39.803793,opozniony,pogoda,> 3h,F99DE801,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
888,2059532,2017-03-13 13:12:10.067604,opozniony,pogoda,> 3h,F2E2C66C,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
889,2061565,2017-03-21 15:09:07.938882,opozniony,pogoda,> 3h,2406F7A2,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
890,2059585,2017-03-13 15:39:36.890387,opozniony,pogoda,> 3h,35E3FB96,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
891,2059900,2017-03-14 10:39:59.185080,opozniony,pogoda,> 3h,08B08CAD,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
892,2085369,2017-06-26 13:14:25.596514,opozniony,pogoda,> 3h,5E1B4DE1,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
893,2081627,2017-06-12 14:37:21.293411,opozniony,pogoda,> 3h,BB6575BB,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
894,2059236,2017-03-10 12:57:21.286883,opozniony,strajk,> 3h,809B7B2B,en,bezposredni,,PL,wyplacony,,,250.00,125.00,1,25,25,125,125
895,2061788,2017-03-22 11:58:50.146163,opozniony,pogoda,> 3h,BB2A8365,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
896,2061801,2017-03-22 12:27:50.604111,opozniony,pogoda,> 3h,9C376AB9,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
897,2157435,2018-02-07 08:24:39.726862,opozniony,pogoda,> 3h,141F5617,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
898,2155651,2018-01-31 17:41:18.932206,opozniony,pogoda,> 3h,594618F7,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
899,2060492,2017-03-15 13:14:17.431010,opozniony,pogoda,> 3h,BC6F6BAF,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
900,2061962,2017-03-23 10:28:55.911430,opozniony,pogoda,> 3h,9DC94883,en,bezposredni,,PL,wyplacony,,,600.00,350.00,1,25,25,250,250
901,2061920,2017-03-23 08:14:30.648199,opozniony,pogoda,> 3h,7708C895,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
902,2064117,2017-04-03 06:23:18.902370,opozniony,pogoda,> 3h,7DF23854,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
903,2062104,2017-03-23 13:04:52.023118,opozniony,pogoda,> 3h,D604F939,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
904,2060520,2017-03-15 15:12:04.760345,opozniony,pogoda,> 3h,62B45373,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
905,2064131,2017-04-03 07:38:20.241810,opozniony,pogoda,> 3h,8ABB658C,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
906,2061674,2017-03-22 08:59:43.644950,anulowany,strajk,> 4h,76E88D57,en,bezposredni,,PL,wyplacony,,,1200.00,500.00,2,25,25,700,350
907,2064145,2017-04-03 08:12:34.757144,opozniony,pogoda,> 3h,6534ED0F,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
908,2064151,2017-04-03 08:23:05.086576,opozniony,pogoda,> 3h,E1FE73E6,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
909,2064226,2017-04-03 12:57:42.522004,anulowany,brak powodu,nie dotarlem na miejsce,5F1DA726,en,bezposredni,,ZZ,wyplacony,,,400.00,250.00,1,25,25,150,150
910,2062316,2017-03-24 10:10:03.146487,opozniony,pogoda,> 3h,AFB3418D,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
911,2066761,2017-04-14 07:15:08.440888,anulowany,strajk,> 4h,76E88D57,en,bezposredni,,PL,wyplacony,,,1200.00,700.00,2,25,25,500,250
912,2062513,2017-03-27 06:05:25.124959,opozniony,pogoda,> 3h,7646C648,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
913,2064300,2017-04-04 06:44:45.168171,opozniony,pogoda,> 3h,52C30C50,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
914,2066769,2017-04-14 08:14:05.673284,opozniony,pogoda,> 3h,73AA12F2,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
915,2066772,2017-04-14 08:14:55.469399,opozniony,pogoda,> 3h,73AA12F2,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,0,0,250,125
916,2062585,2017-03-27 08:51:20.592676,opozniony,pogoda,> 3h,62256EF5,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
917,2064491,2017-04-04 13:25:49.828641,opozniony,pogoda,> 3h,10B3910F,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
918,2062647,2017-03-27 11:09:26.985950,opozniony,pogoda,> 3h,04A3498B,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
919,2064575,2017-04-05 07:12:30.709442,opozniony,pogoda,> 3h,9EAFA5BD,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
920,2155854,2018-02-01 11:29:13.039083,opozniony,pogoda,> 3h,93DEA385,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
921,2064700,2017-04-05 09:53:10.082911,opozniony,pogoda,> 3h,2B712265,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
922,2066870,2017-04-14 10:29:49.756190,opozniony,pogoda,> 3h,4EED5DE0,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
923,2066935,2017-04-14 11:06:18.816470,opozniony,pogoda,> 3h,D6DE4300,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
924,2062896,2017-03-28 07:26:33.089062,opozniony,pogoda,> 3h,84E10830,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
925,2064772,2017-04-05 12:28:36.821304,opozniony,pogoda,> 3h,ADA88403,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
926,2062916,2017-03-28 08:42:01.157148,opozniony,pogoda,> 3h,6D3BAB95,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
927,2066965,2017-04-14 11:29:47.259307,opozniony,pogoda,> 3h,0066BC6D,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
928,2156146,2018-02-01 15:09:40.634508,opozniony,pogoda,> 3h,D3747067,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
929,2067029,2017-04-14 12:38:09.660436,opozniony,pogoda,> 3h,D89A27E5,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
930,2069611,2017-04-28 08:55:39.831494,opozniony,pogoda,> 3h,BA977427,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
931,2072814,2017-05-12 11:48:33.851010,opozniony,pogoda,> 3h,FB61B1E4,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
932,2065206,2017-04-06 13:31:34.707469,opozniony,pogoda,> 3h,5B7749AE,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
933,2065230,2017-04-06 14:14:00.453603,opozniony,brak powodu,> 3h,4A0F84DD,en,bezposredni,,PL,wyplacony,,,750.00,250.00,3,25,25,500,166.6666666666666667
934,2069620,2017-04-28 09:33:51.012280,opozniony,pogoda,> 3h,8C8939BA,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
935,2065288,2017-04-07 07:47:57.110614,opozniony,brak powodu,> 3h,FB469D7E,en,bezposredni,,PL,wyplacony,,,250.00,125.00,1,25,25,125,125
936,2069801,2017-04-28 16:10:17.124173,opozniony,pogoda,> 3h,F35C0840,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
937,2072831,2017-05-12 12:43:13.113946,opozniony,pogoda,> 3h,6BD0AED5,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
938,2065301,2017-04-07 11:58:58.792451,opozniony,pogoda,> 3h,BA026163,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
939,2069747,2017-04-28 12:03:59.081275,opozniony,pogoda,> 3h,5E1B4DE1,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
940,2067122,2017-04-18 11:38:19.966364,opozniony,pogoda,> 3h,CBCF18A0,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
941,2067133,2017-04-18 11:57:29.286946,opozniony,pogoda,> 3h,DA0E3D1E,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
942,2065313,2017-04-09 20:45:13.316063,opozniony,pogoda,> 3h,895620BC,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
943,2069917,2017-05-02 10:38:11.936536,opozniony,pogoda,> 3h,F767E3CD,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
944,2065324,2017-04-10 06:55:55.454156,opozniony,pogoda,> 3h,4A739F5C,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
945,2065332,2017-04-10 07:39:42.275413,opozniony,pogoda,> 3h,DF344EBC,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
946,2061967,2017-03-23 10:43:33.178039,opozniony,pogoda,> 3h,9DC94883,en,bezposredni,,PL,wyplacony,,,600.00,250.00,1,25,25,350,350
947,2065343,2017-04-10 08:52:42.857238,opozniony,pogoda,> 3h,7201B83C,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
948,2067204,2017-04-18 14:15:12.339234,opozniony,pogoda,> 3h,357FB414,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
949,2065423,2017-04-10 09:35:56.589089,opozniony,brak powodu,> 3h,AC67BF15,en,bezposredni,,PL,wyplacony,,,600.00,250.00,1,25,25,350,350
950,2065437,2017-04-10 10:26:56.615502,opozniony,pogoda,> 3h,F767E3CD,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
951,2156188,2018-02-02 06:48:03.175486,opozniony,pogoda,> 3h,4EC9F689,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
952,2157834,2018-02-07 18:57:21.953419,opozniony,pogoda,> 3h,E3B0967F,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
953,2072976,2017-05-15 08:13:10.096396,opozniony,pogoda,> 3h,8BBA82F0,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
954,2071359,2017-05-08 13:26:07.864714,opozniony,brak powodu,> 3h,88C65620,en,bezposredni,,PL,wyplacony,,,1200.00,600.00,2,25,25,600,300
955,2065663,2017-04-11 09:25:47.780944,opozniony,pogoda,> 3h,168B1558,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
956,2065648,2017-04-11 08:02:50.870475,opozniony,pogoda,> 3h,D63DC3F6,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
957,2070136,2017-05-04 10:53:07.021932,opozniony,pogoda,> 3h,3ED54585,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
958,2073015,2017-05-15 09:40:11.638861,opozniony,pogoda,> 3h,77699333,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
959,2067490,2017-04-20 07:56:23.279264,opozniony,pogoda,> 3h,CE67C19F,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
960,2067507,2017-04-20 09:56:43.194082,opozniony,pogoda,> 3h,D7C38E00,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
961,2065738,2017-04-11 11:40:05.909076,opozniony,pogoda,> 3h,242366AE,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
962,2065843,2017-04-11 13:13:17.893407,opozniony,pogoda,> 3h,7EE14A10,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
963,2075462,2017-05-26 08:01:21.088510,opozniony,pogoda,> 3h,37C67C05,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
964,2075526,2017-05-26 08:16:51.981448,opozniony,pogoda,> 3h,AEB0063C,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
965,2070528,2017-05-05 08:31:20.489022,opozniony,pogoda,> 3h,8C464B1D,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
966,2067985,2017-04-21 07:14:31.470502,opozniony,pogoda,> 3h,BD9998C6,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
967,2068079,2017-04-21 10:12:48.751869,opozniony,pogoda,> 3h,C98806F2,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
968,2070629,2017-05-05 10:53:43.710306,opozniony,pogoda,> 3h,7DFA01EE,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
969,2073179,2017-05-16 06:13:29.222966,opozniony,pogoda,> 3h,B75E1DB3,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
970,2073170,2017-05-16 06:02:20.986937,opozniony,pogoda,> 3h,BF04E6C0,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
971,2068093,2017-04-21 10:45:41.999082,opozniony,pogoda,> 3h,20B2D6C0,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
972,2068291,2017-04-24 11:01:03.693666,opozniony,pogoda,> 3h,AF124190,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
973,2068588,2017-04-25 09:16:58.599794,opozniony,brak powodu,> 3h,54A4751E,en,bezposredni,,PL,wyplacony,,,750.00,200.00,3,25,25,550,183.3333333333333333
974,2068594,2017-04-25 09:58:04.652744,opozniony,pogoda,> 3h,6C1794F0,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
975,2073311,2017-05-17 05:43:13.037809,opozniony,pogoda,> 3h,F35C0840,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
976,2071125,2017-05-08 09:26:58.892901,opozniony,pogoda,> 3h,3675485E,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
977,2068721,2017-04-25 13:42:18.019024,opozniony,pogoda,> 3h,BA977427,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
978,2068813,2017-04-26 06:43:42.866832,opozniony,pogoda,> 3h,30F4BC24,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
979,2073336,2017-05-17 07:33:43.932162,opozniony,pogoda,> 3h,37FA1971,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
980,2073363,2017-05-17 08:28:42.557330,anulowany,brak powodu,> 4h,D86B1EC6,en,bezposredni,,PL,wyplacony,,,500.00,250.00,2,25,25,250,125
981,2075797,2017-05-29 07:34:46.859720,opozniony,pogoda,> 3h,4FCC55E7,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
982,2073345,2017-05-17 07:42:58.598438,opozniony,pogoda,> 3h,DA0E3D1E,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
983,2075805,2017-05-29 08:06:10.347153,opozniony,pogoda,> 3h,F966C4B9,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
984,2073531,2017-05-17 11:59:32.777478,opozniony,pogoda,> 3h,FEFC9532,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
985,2075815,2017-05-29 08:52:19.530043,opozniony,pogoda,> 3h,911670FD,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
